Province_State,Version,Daily_Confirmed,Confirmed,Daily_Deaths,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,State.Is.Easing.Social.Distancing.Measures,Stay.at.Home.Order,Mandatory.Quarantine.for.Travelers,Non.Essential.Business.Closures,Large.Gatherings.Ban,School.Closures,Restaurant.Limits,Emergency.Declaration,Face.Covering.Requirement,Status.of.Reopening,Bar.Closures
Hawaii,2020-09-12,167,10459,2,96,3176,7187,738.6967183,246483,NA,0.9178697772,17408.56518,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-13,129,10588,1,97,3334,7157,747.8077114,250039,NA,0.9161314696,17659.71783,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-14,112,10700,2,99,3418,7183,755.718031,255399,NA,0.9252336449,18038.28312,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-15,79,10779,0,99,3565,7115,761.2976314,259531,NA,0.9184525466,18330.11741,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-16,65,10844,1,100,3693,7051,765.8884419,261907,NA,0.9221689414,18497.92919,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-17,102,10946,3,103,3885,6958,773.0924829,263008,NA,0.9409830075,18575.69046,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-18,159,11105,4,107,4105,6893,784.3223116,265500,NA,0.9635299415,18751.69507,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-19,112,11217,13,120,4248,6849,792.2326312,269329,NA,1.069804761,19022.12912,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-20,109,11326,0,120,4394,6812,799.9310672,279740,NA,1.059509094,19757.4357,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-21,77,11403,0,120,4622,6661,805.3694119,279849,NA,1.052354644,19765.13414,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-22,56,11459,0,120,4759,6580,809.3245717,281418,NA,1.047211799,19875.94924,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-23,63,11522,0,120,4888,6514,813.7741265,282580,NA,1.041485853,19958.0188,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-24,167,11689,2,122,4992,6575,825.568978,284069,NA,1.043716314,20063.18368,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-25,90,11779,2,124,5125,6530,831.9254848,286785,NA,1.052720944,20255.00893,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-26,112,11891,3,127,5265,6499,839.8358044,286875,NA,1.068034648,20261.36543,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-27,127,12018,4,131,5397,6490,848.8055417,289967,NA,1.090031619,20479.74676,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-28,98,12116,1,132,10126,1858,855.7270714,291657,NA,1.089468471,20599.10783,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-29,87,12203,0,132,10155,1916,861.8716946,293562,NA,1.081701221,20733.65389,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-09-30,87,12290,2,134,10215,1941,868.0163179,296414,NA,1.090317331,20935.08453,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-01,120,12410,2,136,10256,2018,876.4916603,296501,NA,1.095890411,20941.22915,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-02,105,12515,3,139,10298,2078,883.9075849,298463,NA,1.110667199,21079.801,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-03,86,12601,3,142,10340,2119,889.9815803,300459,NA,1.126894691,21220.77419,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-04,133,12734,11,153,10389,2192,899.3750848,302213,NA,1.201507774,21344.65545,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-05,70,12804,3,156,10415,2233,904.3190345,304149,NA,1.21836926,21481.39097,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-06,50,12854,1,157,10446,2251,907.8504272,306112,NA,1.221409678,21620.03345,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-07,83,12937,3,160,10470,2307,913.712539,307028,NA,1.236762773,21684.72856,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-08,108,13045,3,163,10526,2356,921.3403472,308277,NA,1.249520889,21772.94275,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-09,101,13146,1,164,10573,2409,928.4737603,308385,NA,1.247527765,21780.57056,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-10,154,13300,2,166,10604,2530,939.3504498,443992,NA,1.248120301,31358.20187,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-11,71,13371,2,168,10651,2552,944.3650273,447810,NA,1.256450527,31627.85902,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-12,101,13472,1,169,10713,2590,951.4984405,454713,NA,1.254453682,32115.40309,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-13,42,13514,0,169,10750,2595,954.4648104,454713,NA,1.25055498,32115.40309,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-14,61,13575,4,173,10781,2621,958.7731094,456118,NA,1.274401473,32214.63522,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-15,99,13674,10,183,10834,2657,965.7652669,458472,NA,1.338306275,32380.89319,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-16,90,13764,1,184,10883,2697,972.1217737,462541,NA,1.336820692,32668.27792,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-17,89,13853,1,185,10915,2753,978.4076527,466030,NA,1.335450805,32914.6985,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-18,96,13949,1,186,10947,2816,985.1879266,469684,NA,1.33342892,33172.77268,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-19,82,14031,1,187,10995,2849,990.9794106,473581,NA,1.332763167,33448.00942,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-20,37,14068,0,187,11044,2837,993.5926411,477316,NA,1.32925789,33711.80446,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-21,88,14156,2,189,11078,2889,999.8078922,479301,NA,1.335122916,33852.00075,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-22,77,14233,14,203,11150,2880,1005.246237,482982,NA,1.42626291,34111.98187,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-23,102,14335,3,206,11188,2941,1012.450278,487311,NA,1.437042204,34417.72985,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-24,129,14464,3,209,11232,3023,1021.561271,491450,NA,1.444966814,34710.05854,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-25,89,14553,3,212,11292,3049,1027.84715,496293,NA,1.456744314,35052.10923,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-26,119,14672,0,212,11346,3114,1036.251865,500456,NA,1.444929117,35346.13298,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-27,37,14709,0,212,11405,3092,1038.865095,505255,NA,1.441294446,35685.07605,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-28,64,14773,3,215,11444,3114,1043.385278,508490,NA,1.455357747,35913.55716,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-29,61,14834,-2,213,11523,3098,1047.693577,512612,NA,1.435890522,36204.68517,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Hawaii,2020-10-30,77,14911,2,215,11605,3091,1053.131922,517005,NA,1.441888539,36514.95333,NA,Yes,New Stay at Home Order,All Travelers,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
